feature,mean_abs_shap
Degrader_1317_minus_Stable_958,0.17183624
Degrader_1202_minus_Stable_430,0.1712837
Gene_VNN3,0.1708065
Gene_CLEC4GP1,0.17026697
Gene_ABCB5,0.1702074
Degrader_253_minus_Stable_530,0.16882874
Degrader_365_minus_Stable_287,0.1687774
Gene_PSPHP1,0.16869317
Gene_ZFY,0.16859859
Gene_RP11-706O15.3,0.16798748
Degrader_123_minus_Stable_386,0.16781302
Degrader_633_minus_Stable_1065,0.16736269
Gene_GPS2P1,0.16725007
Gene_ADCY8,0.16717276
Degrader_1390_minus_Stable_530,0.1671377
Gene_CYP4F2,0.16665083
Degrader_441_minus_Stable_1238,0.16648285
Degrader_454_minus_Stable_856,0.1664304
Degrader_992_minus_Stable_1083,0.16633089
Gene_COCH,0.16601582
Degrader_1277_minus_Stable_430,0.16590573
Gene_CHRDL2,0.16586322
Degrader_433_minus_Stable_1083,0.16554096
Gene_UCA1,0.16543216
Gene_RP11-54H7.4,0.16533893
Gene_ITIH1,0.1652189
Gene_IGLV1-44,0.16459969
Degrader_253_minus_Stable_626,0.16452155
Gene_MIR2117HG,0.16439244
Degrader_448_minus_Stable_958,0.1642532
Degrader_1013_minus_Stable_416,0.1642335
Degrader_647_minus_Stable_1252,0.16399264
Gene_CCDC160,0.16395406
Degrader_723_minus_Stable_439,0.1637756
Degrader_675_minus_Stable_256,0.16352624
Degrader_211_minus_Stable_626,0.16350603
Degrader_420_minus_Stable_169,0.163429
Degrader_944_minus_Stable_439,0.16311342
Gene_CELA2A,0.16285403
Degrader_1068_minus_Stable_958,0.1626353
Degrader_1211_minus_Stable_256,0.16155604
Gene_RP11-20D14.6,0.16148344
Gene_HTR3A,0.16110183
Degrader_311_minus_Stable_1065,0.16098362
Degrader_211_minus_Stable_407,0.16081741
Gene_GSTM1,0.1606943
Degrader_68_minus_Stable_702,0.16052157
Gene_RP11-3N13.2,0.15991594
Degrader_1334_minus_Stable_430,0.15987423
Gene_RP11-434D2.11,0.1598148
Gene_ACTC1,0.15926121
Gene_XIST,0.15897278
Gene_MT4,0.15883487
Degrader_647_minus_Stable_169,0.1587129
Degrader_1295_minus_Stable_796,0.15869407
Gene_IGLC2,0.158581
Degrader_499_minus_Stable_1238,0.15838979
Degrader_1295_minus_Stable_430,0.15781082
Gene_RP1-56K13.5,0.15780301
Degrader_1202_minus_Stable_169,0.15768573
Gene_ANKRD34C,0.15760724
Degrader_1481_minus_Stable_169,0.15712622
Gene_CH17-296N19.1,0.15681782
Gene_ELANE,0.15673275
Degrader_493_minus_Stable_386,0.15665017
Degrader_493_minus_Stable_553,0.15655693
Gene_RP11-1038A11.1,0.15592971
Degrader_253_minus_Stable_416,0.15578191
Gene_LCE3E,0.15546775
Gene_KRTAP10-9,0.15532888
Degrader_817_minus_Stable_1282,0.15531176
Gene_RP11-65J3.3,0.15504813
Degrader_1013_minus_Stable_339,0.15495118
Degrader_1068_minus_Stable_553,0.15470444
Degrader_247_minus_Stable_530,0.15467449
Degrader_420_minus_Stable_1077,0.15439373
Gene_HLA-V,0.15428199
Gene_DEFA6,0.15398006
Gene_RRM2,0.15392958
Degrader_817_minus_Stable_51,0.15377001
Degrader_800_minus_Stable_626,0.15359005
Gene_RP11-597M17.3,0.15358414
Degrader_1317_minus_Stable_416,0.15328397
Degrader_1202_minus_Stable_287,0.15312268
Gene_RP11-1038A11.3,0.1530016
Gene_GRM7,0.1529405
Gene_PRR9,0.1524414
Gene_STK19B,0.15229285
Gene_CNR1,0.15218535
Degrader_1090_minus_Stable_145,0.15211293
Degrader_1064_minus_Stable_553,0.15194127
Degrader_1004_minus_Stable_416,0.15192023
Gene_RP3-429O6.1,0.15190737
Gene_MS4A14,0.15115641
Degrader_675_minus_Stable_1077,0.15088348
Gene_MMP3,0.15068789
Degrader_232_minus_Stable_626,0.15060036
Gene_IGHG3,0.15016298
Gene_SMYD1,0.15015504
Gene_TREM1,0.14995265
Gene_COL10A1,0.14981715
Degrader_420_minus_Stable_439,0.14955613
Degrader_1382_minus_Stable_1077,0.1491062
Degrader_441_minus_Stable_1260,0.1490041
Degrader_311_minus_Stable_323,0.14873192
Degrader_800_minus_Stable_1282,0.14829168
Degrader_454_minus_Stable_1252,0.14809988
Gene_BMP3,0.14795218
Gene_SFRP2,0.14787014
Gene_CCKBR,0.1478306
Degrader_1127_minus_Stable_553,0.14773999
Gene_EPHA8,0.1477139
Gene_HPR,0.14757332
Degrader_1090_minus_Stable_530,0.14746097
Gene_FOXL2,0.14729813
Gene_MESTP1,0.14718878
Degrader_633_minus_Stable_430,0.14651135
Degrader_488_minus_Stable_430,0.14646041
Gene_KRT16P6,0.14633077
Degrader_593_minus_Stable_430,0.14627534
Degrader_1056_minus_Stable_958,0.14623533
Degrader_1062_minus_Stable_553,0.14570105
Degrader_601_minus_Stable_702,0.14554179
Degrader_454_minus_Stable_553,0.14545828
Degrader_601_minus_Stable_1260,0.145409
Gene_LCE3D,0.14525491
Gene_U2AF1L5,0.14523418
Degrader_536_minus_Stable_530,0.14469418
Gene_KLK2,0.14433168
Gene_RP11-96L14.9,0.14397803
Degrader_767_minus_Stable_1083,0.14390352
Gene_DMBX1,0.14376019
Gene_AC138647.1,0.14329249
Gene_IL1B,0.14305198
Gene_TRIM55,0.14284618
Gene_RP11-616M22.5,0.14266504
Degrader_123_minus_Stable_407,0.14248908
Gene_RP11-252C15.1,0.14235845
Degrader_992_minus_Stable_407,0.14224689
Degrader_593_minus_Stable_407,0.14224447
Degrader_320_minus_Stable_287,0.14223202
Gene_RPE65,0.14214768
Gene_HBB,0.14207385
Gene_DHRS2,0.1419792
Gene_STC2,0.141829
Degrader_755_minus_Stable_1083,0.14172643
Gene_KRT40,0.14136332
Gene_FOXI1,0.14131087
Degrader_759_minus_Stable_323,0.14116912
Gene_GCNT3,0.14112373
Gene_IGKV4-1,0.14079584
Gene_LBP,0.14070752
Degrader_493_minus_Stable_702,0.14067882
Gene_RP11-262H14.3,0.14052594
Degrader_1127_minus_Stable_484,0.14041446
Degrader_767_minus_Stable_1077,0.13994269
Degrader_443_minus_Stable_1077,0.139862
Gene_NUTM2E,0.13962665
Degrader_759_minus_Stable_1238,0.13957606
Gene_REG1B,0.13953958
Gene_SNORD3C,0.13910873
Degrader_1382_minus_Stable_530,0.13910274
Degrader_800_minus_Stable_1083,0.13810794
Degrader_1317_minus_Stable_51,0.137952
Gene_AQP2,0.13780066
Degrader_800_minus_Stable_323,0.137458
Degrader_1013_minus_Stable_1083,0.13740867
Degrader_647_minus_Stable_553,0.137351
Degrader_1090_minus_Stable_287,0.13668627
Degrader_123_minus_Stable_406,0.13664174
Gene_LCE1D,0.13649742
Gene_RGR,0.13594158
Degrader_1295_minus_Stable_51,0.13591957
